κ_m,κ_2
0.32069547258040193,0.1035209684951947
0.31389817418081,0.10166397496254423
0.3134267825927592,0.10310674089266604
0.3129312300258881,0.09983202426889479
0.3259098770341545,0.10116512709605728
0.3259098770341545,0.10116512709605728
0.334246961516464,0.10080024657784689
0.334246961516464,0.10080024657784689
0.30970118036758576,0.10593984266860827
0.35628196360503583,0.10772027567759682
0.2736462890836883,0.09495110580218194
0.32713592047421175,0.10388918402288555
0.34879822072106453,0.10748818376640924
0.3492999366136585,0.10247271658990753
0.3003654408121882,0.0963812374397678
0.35101707238508617,0.10400798058933618
0.28551508274134973,0.09503085412355128
0.28551508274134973,0.09503085412355128
0.30679262694495246,0.0975804219848356
0.3463826506402519,0.10859428501554634
0.25557358808612535,0.09609289396935726
0.2822711751554481,0.09457374290563798
0.27974463077999334,0.09320293583086063
0.3419725158642087,0.10284246864523287
0.33527283062293506,0.10810765992112183
0.3440349106604944,0.10754487436242365
0.32150971386283733,0.09942088250080136
0.367602803865094,0.10772635686351267
0.38932344630055266,0.11375619289526188
0.38790122951621836,0.11147051412232267
0.33026672163961185,0.10703105877156166
0.36507903336678577,0.10625614344414823
0.3770589695189137,0.10506680042081393
0.3719209989928445,0.10576547151437093
0.28614193603452187,0.09453504316138057
0.25756725082457954,0.09498261235053117
0.25198457013107284,0.09371573539565613
0.24869062869405273,0.09549119298608644
0.29985929207951,0.09675113799040023
0.2592032936375067,0.09623501611861782
0.28294908679395425,0.09175191747224712
0.2504358500544344,0.09536379187755871
0.25338073489680274,0.09546496273956503
0.25374073139112874,0.09109336834875825
0.26073466379618127,0.09225428686303432
0.3155699236310983,0.10247030774346214
0.30325700437712644,0.09927844879113884
0.36249366009765455,0.10716240644764925
0.3191858536873976,0.10110794104094187
0.33255199180147044,0.10349599740722662
0.34662495207734434,0.10378612179026453
0.3450894411655679,0.10567049424912536
0.2989716250507958,0.10085376433550336
0.2989716250507958,0.10085376433550336
0.29161521520401107,0.09843431915411438
0.29725351016407714,0.09941056883661482
0.29725351016407714,0.09941056883661482
0.30837926806203103,0.10017080612943642
0.3193767162444417,0.09870037842295028
0.3294625407114171,0.10585093014571426
0.3419512521777103,0.10834127355821073
0.3447386665494109,0.10654376393317758
0.3406637954059631,0.10471064889102265
0.3276384953916353,0.10184089026299464
0.32442672375095916,0.09963705254554935
0.31645470569584,0.1002334417814946
0.2979414003517563,0.10093990304446543
0.3352363248945237,0.1061579773068478
0.3245844204281778,0.10824843691809546
0.34037164694893857,0.10818188168314245
0.3307175290921925,0.10598292307634243
0.3316476225001905,0.10337949695305283
0.2680817318393132,0.09862317088570674
0.31265890379108185,0.0973318985362745
0.28159571096075675,0.09988263256403677
0.2659708917498811,0.10062335885350002
0.26620044197871456,0.09808477625091544
0.26980488094803345,0.09720078313769545
0.24475927106819684,0.0917054919616124
0.2542343863415115,0.09180974520673917
0.22066561506357546,0.08799286040673986
0.21716271224414613,0.08802157175883259
